Customer_ID,Gender,Age,Age_Group,Married,State,Number_of_Referrals,Tenure_in_Months,Tenure_Group,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Monthly_Charge_Category,Total_Charges,Total_Charges_Category,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Long_Distance_Charge_Category,Total_Revenue,Revenue_Category,Customer_Status,Churn_Flag,Churn_Category,Churn_Reason
23476-DEL,Male,28,Young,Yes,Delhi,9,30,Regular Customer,Deal 2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.9,Low,1292.6,Medium,0,0,1174.55,Medium,2467.15,Medium Revenue,Stayed,0,Not Churned,Not Churned
27059-KAR,Male,59,Senior,Yes,Karnataka,13,22,Regular Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.5,Medium,6130.85,High,0,0,3168,High,9298.85,High Revenue,Stayed,0,Not Churned,Not Churned
35612-TEL,Female,19,Young,Yes,Telangana,13,6,New Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,Medium,5930.05,High,0,0,1787.94,Medium,7717.99,High Revenue,Stayed,0,Not Churned,Not Churned
67669-UTT,Female,33,Adult,No,Uttar Pradesh,13,23,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.1,High,4889.3,Medium,0,0,782.08,Medium,5671.38,High Revenue,Stayed,0,Not Churned,Not Churned
17111-MAH,Female,44,Adult,Yes,Maharashtra,7,16,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,20.7,Low,83.75,Low,0,0,108.16,Low,191.91,Low Revenue,Stayed,0,Not Churned,Not Churned
16708-AND,Female,44,Adult,No,Andhra Pradesh,11,22,Regular Customer,Deal 4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.6,Low,397,Low,0,0,579.6,Medium,976.6,Low Revenue,Stayed,0,Not Churned,Not Churned
46116-MAH,Female,27,Young,No,Maharashtra,12,23,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,Medium,1797.75,Medium,0,0,927.5,Medium,2725.25,Medium Revenue,Stayed,0,Not Churned,Not Churned
17197-WES,Male,38,Adult,No,West Bengal,13,5,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,Medium,2282.55,Medium,0,0,862.32,Medium,3144.87,Medium Revenue,Churned,1,Other,Don't know
92854-UTT,Female,37,Adult,No,Uttar Pradesh,9,21,Regular Customer,Deal 1,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,24.9,Low,1859.2,Medium,0,0,1311.12,Medium,3170.32,Medium Revenue,Stayed,0,Not Churned,Not Churned
33538-GUJ,Male,23,Young,No,Gujarat,6,5,New Customer,Deal 2,No,No Phone Service,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.2,Low,1838.15,Medium,0,0,0,Low,1838.15,Low Revenue,Stayed,0,Not Churned,Not Churned
89655-JAM,Female,53,Senior,No,Jammu & Kashmir,13,6,New Customer,Deal 5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,19.6,Low,19.6,Low,0,0,14.17,Low,33.77,Low Revenue,Churned,1,Competitor,Competitor made better offer
63957-BIH,Female,26,Young,No,Bihar,13,22,Regular Customer,No Deal,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,Medium,1611.15,Medium,0,0,185.22,Low,1796.37,Low Revenue,Stayed,0,Not Churned,Not Churned
51587-UTT,Female,38,Adult,Yes,Uttar Pradesh,10,36,Loyal Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.1,Medium,1151.55,Medium,0,0,490.95,Low,1642.5,Low Revenue,Stayed,0,Not Churned,Not Churned
26873-TAM,Female,22,Young,Yes,Tamil Nadu,12,3,New Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75,Medium,632.95,Low,0,0,42.72,Low,675.67,Low Revenue,Churned,1,Dissatisfaction,Network reliability
92753-JHA,Female,67,Senior,No,Jharkhand,13,16,Regular Customer,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.65,Medium,659.45,Low,0,70,316.72,Low,1046.17,Low Revenue,Stayed,0,Not Churned,Not Churned
79769-HAR,Male,78,Senior,Yes,Haryana,1,35,Regular Customer,Deal 2,Yes,No,Yes,DSL,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,Medium,3529.95,Medium,33.07,0,277.56,Low,3774.44,Medium Revenue,Stayed,0,Not Churned,Not Churned
92206-TEL,Male,55,Senior,No,Telangana,10,34,Regular Customer,Deal 2,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-7,Low,2386.85,Medium,28.83,0,867.3,Medium,3225.32,Medium Revenue,Stayed,0,Not Churned,Not Churned
12678-UTT,Female,45,Adult,No,Uttar Pradesh,11,2,New Customer,No Deal,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,25,Low,332.5,Low,0,0,457.47,Low,789.97,Low Revenue,Stayed,0,Not Churned,Not Churned
63548-GUJ,Female,55,Senior,Yes,Gujarat,15,16,Regular Customer,Deal 1,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,25.15,Low,1683.6,Medium,0,0,1370.82,Medium,3054.42,Medium Revenue,Stayed,0,Not Churned,Not Churned
77604-WES,Male,57,Senior,No,West Bengal,0,9,New Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,81.2,Medium,4965.1,Medium,0,0,2447.55,High,7412.65,High Revenue,Stayed,0,Not Churned,Not Churned
29065-UTT,Male,54,Senior,No,Uttar Pradesh,5,4,New Customer,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,Medium,5708.2,High,0,0,871.17,Medium,6579.37,High Revenue,Stayed,0,Not Churned,Not Churned
63165-JAM,Female,70,Senior,Yes,Jammu & Kashmir,10,13,Regular Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,Medium,69.95,Low,0,10,22.5,Low,102.45,Low Revenue,Churned,1,Competitor,Competitor made better offer
96761-GUJ,Female,53,Senior,Yes,Gujarat,5,22,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,21.2,Low,222.65,Low,0,0,104.6,Low,327.25,Low Revenue,Stayed,0,Not Churned,Not Churned
85428-HAR,Female,62,Senior,Yes,Haryana,11,18,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,20.1,Low,39.8,Low,0,0,71,Low,110.8,Low Revenue,Joined,0,Not Churned,Not Churned
48150-KAR,Female,53,Senior,Yes,Karnataka,5,29,Regular Customer,No Deal,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,25.05,Low,369.1,Low,0,0,614.55,Medium,983.65,Low Revenue,Stayed,0,Not Churned,Not Churned
95529-TAM,Female,47,Adult,Yes,Tamil Nadu,9,36,Loyal Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,High,5835.5,High,0,0,354.04,Low,6189.54,High Revenue,Stayed,0,Not Churned,Not Churned
72344-HAR,Male,40,Adult,Yes,Haryana,10,14,Regular Customer,Deal 4,No,No Phone Service,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,50.75,Medium,712.75,Low,0,10,0,Low,722.75,Low Revenue,Churned,1,Competitor,Competitor had better devices
96976-BIH,Female,35,Adult,No,Bihar,6,28,Regular Customer,Deal 3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.65,Low,708.8,Low,0,0,640.15,Medium,1348.95,Low Revenue,Stayed,0,Not Churned,Not Churned
15340-TEL,Female,73,Senior,No,Telangana,12,9,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.2,Medium,1217.25,Medium,0,0,181.2,Low,1398.45,Low Revenue,Churned,1,Competitor,Competitor offered higher download speeds
13208-HAR,Female,60,Senior,Yes,Haryana,8,20,Regular Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.25,Medium,3838.75,Medium,0,0,540.94,Medium,4379.69,Medium Revenue,Stayed,0,Not Churned,Not Churned
82098-RAJ,Female,57,Senior,Yes,Rajasthan,8,2,New Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,High,8425.15,High,42.29,0,2651.04,High,11033.9,High Revenue,Stayed,0,Not Churned,Not Churned
52352-MAH,Female,67,Senior,Yes,Maharashtra,9,31,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,116.5,High,6382.55,High,0,0,1611.5,Medium,7994.05,High Revenue,Stayed,0,Not Churned,Not Churned
35126-UTT,Female,68,Senior,No,Uttar Pradesh,11,22,Regular Customer,No Deal,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.85,Medium,4738.85,Medium,0,0,2904.66,High,7643.51,High Revenue,Stayed,0,Not Churned,Not Churned
37816-JAM,Female,73,Senior,No,Jammu & Kashmir,2,3,New Customer,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,Medium,2293.6,Medium,0,0,716.91,Medium,3010.51,Medium Revenue,Churned,1,Competitor,Competitor made better offer
61677-AND,Female,66,Senior,Yes,Andhra Pradesh,3,29,Regular Customer,No Deal,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.6,Medium,2379.1,Medium,0,0,1931.6,Medium,4310.7,Medium Revenue,Stayed,0,Not Churned,Not Churned
28325-KER,Female,51,Senior,Yes,Kerala,11,26,Regular Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.45,Medium,4138.05,Medium,30.46,140,1455.3,Medium,5702.89,High Revenue,Churned,1,Dissatisfaction,Network reliability
96496-UTT,Female,73,Senior,Yes,Uttar Pradesh,0,5,New Customer,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,Medium,1147.45,Medium,0,0,119.85,Low,1267.3,Low Revenue,Churned,1,Competitor,Competitor offered more data
68691-UTT,Male,59,Senior,Yes,Uttar Pradesh,9,10,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.6,Low,422.5,Low,0,0,450.12,Low,872.62,Low Revenue,Stayed,0,Not Churned,Not Churned
81800-WES,Male,70,Senior,No,West Bengal,3,27,Regular Customer,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.85,Medium,4275.75,Medium,0,120,1543.36,Medium,5939.11,High Revenue,Stayed,0,Not Churned,Not Churned
55736-TEL,Female,62,Senior,Yes,Telangana,13,10,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.4,High,7748.75,High,0,0,2254.32,High,10003.07,High Revenue,Stayed,0,Not Churned,Not Churned
65519-KAR,Male,44,Adult,No,Karnataka,1,1,New Customer,Deal 2,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,24.25,Low,1424.6,Medium,0,0,3021.26,High,4445.86,Medium Revenue,Stayed,0,Not Churned,Not Churned
38496-UTT,Female,67,Senior,Yes,Uttar Pradesh,14,4,New Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.05,High,8016.6,High,0,0,3324.22,High,11340.82,High Revenue,Stayed,0,Not Churned,Not Churned
46106-UTT,Female,33,Adult,No,Uttar Pradesh,13,5,New Customer,Deal 3,Yes,No,Yes,Cable,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.85,Medium,2341.5,Medium,0,0,1877.46,Medium,4218.96,Medium Revenue,Stayed,0,Not Churned,Not Churned
86539-KAR,Male,31,Adult,Yes,Karnataka,4,17,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,High,5231.3,High,0,0,1164,Medium,6395.3,High Revenue,Stayed,0,Not Churned,Not Churned
25554-PUN,Male,44,Adult,No,Punjab,1,36,Loyal Customer,Deal 2,No,No Phone Service,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,42.35,Low,1716.45,Medium,0,0,0,Low,1716.45,Low Revenue,Churned,1,Attitude,Attitude of support person
27064-TAM,Male,65,Senior,Yes,Tamil Nadu,2,35,Regular Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,Medium,487.05,Low,0,0,215.28,Low,702.33,Low Revenue,Stayed,0,Not Churned,Not Churned
99510-BIH,Female,32,Adult,No,Bihar,8,28,Regular Customer,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,68.75,Medium,4888.2,Medium,0,0,887.04,Medium,5775.24,High Revenue,Stayed,0,Not Churned,Not Churned
28094-UTT,Male,25,Young,No,Uttar Pradesh,6,19,Regular Customer,No Deal,No,No Phone Service,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,60.25,Medium,4055.5,Medium,0,120,0,Low,4175.5,Medium Revenue,Stayed,0,Not Churned,Not Churned
52641-JHA,Female,44,Adult,Yes,Jharkhand,7,29,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,Medium,71.1,Low,0,0,37.51,Low,108.61,Low Revenue,Joined,0,Not Churned,Not Churned
81174-AND,Female,68,Senior,No,Andhra Pradesh,7,7,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.5,High,6991.9,High,0,0,2338.56,High,9330.46,High Revenue,Stayed,0,Not Churned,Not Churned
39047-KAR,Female,20,Young,No,Karnataka,9,8,New Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,Medium,71.35,Low,0,0,35.28,Low,106.63,Low Revenue,Churned,1,Attitude,Attitude of support person
98753-TAM,Female,39,Adult,Yes,Tamil Nadu,13,7,New Customer,Deal 1,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,25.45,Low,1699.15,Medium,0,0,2126.52,High,3825.67,Medium Revenue,Stayed,0,Not Churned,Not Churned
38817-AND,Female,44,Adult,No,Andhra Pradesh,3,4,New Customer,Deal 2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.55,Low,1245.6,Medium,0,0,672.21,Medium,1917.81,Low Revenue,Stayed,0,Not Churned,Not Churned
98879-JAM,Female,45,Adult,No,Jammu & Kashmir,4,17,Regular Customer,Deal 4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,21.15,Low,306.05,Low,0,0,406.8,Low,712.85,Low Revenue,Stayed,0,Not Churned,Not Churned
93935-RAJ,Female,52,Senior,No,Rajasthan,3,8,New Customer,Deal 2,No,No Phone Service,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,-10,Low,2345.55,Medium,0,0,0,Low,2345.55,Medium Revenue,Stayed,0,Not Churned,Not Churned
68556-MAH,Male,68,Senior,No,Maharashtra,4,23,Regular Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,20.2,Low,20.2,Low,0,0,13.08,Low,33.28,Low Revenue,Joined,0,Not Churned,Not Churned
33119-KAR,Male,51,Senior,Yes,Karnataka,14,36,Loyal Customer,Deal 4,Yes,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.2,Medium,563.5,Low,0,0,197.7,Low,761.2,Low Revenue,Stayed,0,Not Churned,Not Churned
74254-BIH,Female,68,Senior,Yes,Bihar,2,23,Regular Customer,Deal 2,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,Medium,4060.9,Medium,0,0,2116.31,High,6177.21,High Revenue,Stayed,0,Not Churned,Not Churned
46794-MAH,Female,60,Senior,No,Maharashtra,7,15,Regular Customer,No Deal,No,No Phone Service,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.45,Low,1031.4,Medium,0,0,0,Low,1031.4,Low Revenue,Stayed,0,Not Churned,Not Churned
81988-PUN,Female,26,Young,No,Punjab,5,35,Regular Customer,Deal 2,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,54.75,Medium,3425.35,Medium,8.5,0,2041.04,High,5457.89,High Revenue,Stayed,0,Not Churned,Not Churned
92887-CHH,Female,69,Senior,Yes,Chhattisgarh,1,11,New Customer,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,Medium,70.55,Low,0,0,18.2,Low,88.75,Low Revenue,Churned,1,Attitude,Attitude of service provider
23113-JAM,Female,65,Senior,No,Jammu & Kashmir,11,10,New Customer,No Deal,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,19.5,Low,146.3,Low,0,0,190.2,Low,336.5,Low Revenue,Churned,1,Competitor,Competitor made better offer
16124-MAH,Male,68,Senior,Yes,Maharashtra,7,23,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,-8,Low,4931.8,Medium,0,0,1003.32,Medium,5935.12,High Revenue,Stayed,0,Not Churned,Not Churned
27634-JAM,Female,59,Senior,No,Jammu & Kashmir,6,20,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.65,Medium,79.65,Low,0,0,22.48,Low,102.13,Low Revenue,Churned,1,Competitor,Competitor made better offer
52456-JAM,Female,77,Senior,Yes,Jammu & Kashmir,1,23,Regular Customer,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,Medium,762.5,Low,0,0,116.19,Low,878.69,Low Revenue,Churned,1,Competitor,Competitor made better offer
92223-TEL,Female,77,Senior,Yes,Telangana,10,26,Regular Customer,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,105.35,High,3465.05,Medium,0,0,420.75,Low,3885.8,Medium Revenue,Stayed,0,Not Churned,Not Churned
44205-DEL,Female,30,Adult,No,Delhi,12,18,Regular Customer,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.55,Medium,5632.55,High,0,0,920.96,Medium,6553.51,High Revenue,Stayed,0,Not Churned,Not Churned
72507-UTT,Female,71,Senior,No,Uttar Pradesh,0,12,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,Medium,69.65,Low,0,0,7.23,Low,76.88,Low Revenue,Churned,1,Other,Don't know
93960-MAD,Male,72,Senior,Yes,Madhya Pradesh,1,17,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,Medium,2287.25,Medium,0,0,841.59,Medium,3128.84,Medium Revenue,Churned,1,Competitor,Competitor had better devices
14871-KER,Male,30,Adult,No,Kerala,6,34,Regular Customer,No Deal,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.25,Medium,1483.25,Medium,0,140,327.04,Low,1950.29,Low Revenue,Churned,1,Competitor,Competitor offered higher download speeds
61025-MAH,Female,45,Adult,No,Maharashtra,4,16,Regular Customer,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,Low,49.85,Low,0,0,42.55,Low,92.4,Low Revenue,Joined,0,Not Churned,Not Churned
61770-AND,Male,79,Senior,No,Andhra Pradesh,0,25,Regular Customer,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.1,Medium,6496.15,High,0,0,1184.95,Medium,7681.1,High Revenue,Stayed,0,Not Churned,Not Churned
32028-WES,Male,64,Senior,No,West Bengal,13,20,Regular Customer,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,99.65,Medium,7181.25,High,0,0,277.61,Low,7458.86,High Revenue,Stayed,0,Not Churned,Not Churned
41652-JAM,Female,43,Adult,No,Jammu & Kashmir,13,28,Regular Customer,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,Medium,799.65,Low,0,0,56.3,Low,855.95,Low Revenue,Churned,1,Other,Don't know
72036-PUN,Male,25,Young,No,Punjab,11,33,Regular Customer,Deal 4,No,No Phone Service,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-3,Low,446.1,Low,0,0,0,Low,446.1,Low Revenue,Churned,1,Attitude,Attitude of service provider
16271-MAH,Female,55,Senior,Yes,Maharashtra,7,16,Regular Customer,Deal 3,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,21.1,Low,490.65,Low,0,0,494.4,Low,985.05,Low Revenue,Stayed,0,Not Churned,Not Churned
89786-TEL,Female,50,Senior,Yes,Telangana,13,4,New Customer,No Deal,No,No Phone Service,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,35.7,Low,2545.7,Medium,0,0,0,Low,2545.7,Medium Revenue,Stayed,0,Not Churned,Not Churned
75802-ODI,Male,64,Senior,Yes,Odisha,8,17,Regular Customer,Deal 4,No,No Phone Service,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,31.1,Low,419.7,Low,0,0,0,Low,419.7,Low Revenue,Stayed,0,Not Churned,Not Churned
29970-UTT,Female,63,Senior,No,Uttar Pradesh,9,36,Loyal Customer,No Deal,No,No Phone Service,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,34.25,Low,828.2,Low,0,0,0,Low,828.2,Low Revenue,Stayed,0,Not Churned,Not Churned
71231-RAJ,Female,65,Senior,No,Rajasthan,10,6,New Customer,No Deal,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.15,High,7737.55,High,46.26,0,1620.5,Medium,9311.79,High Revenue,Stayed,0,Not Churned,Not Churned
64852-HAR,Female,47,Adult,No,Haryana,5,22,Regular Customer,Deal 5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,20.3,Low,20.3,Low,0,0,26.37,Low,46.67,Low Revenue,Churned,1,Price,Long distance charges
